,RecipeName,Ingredients,Diet,URL
6707,Healthy Bharwa Karela Recipe - Stuffed Bitter Gourd,"8 Karela (Bitter Gourd/ Pavakkai),Sunflower Oil - coconut oil or mustard oil as required (maximum 3 tablespoons),1 teaspoon Kashmiri Red Chilli Powder,1 teaspoon Garam masala powder,1/2 teaspoon Amchur (Dry Mango Powder),Salt - to taste,1 Onion - (red or white),1 Tomato,1/4 cup Mango (Raw) - chopped,1 Green Chilli,4 cloves Garlic,1 inch Ginger - peeled,1/2 inch Fresh turmeric root - or 1 teaspoon turmeric powder,10 Raw Peanuts (Moongphali),2 teaspoons Coriander (Dhania) Seeds,2 Dry Red Chillies,Tamarind - marble sized,1/2 cup Fresh coconut - grated",Diabetic Friendly,https://www.archanaskitchen.com/healthy-bharwa-karela-recipe-indian-masala-stuffed-bitter-gourd
6708,Lau Er Kofta Curry Recipe (Bengali Style Doodhi Dumplings In Tomato Based Gravy),"1 Bottle gourd (lauki) - grated,1 teaspoon Ginger Garlic Paste,1/2 teaspoon Panch Phoran Masala,1 Green Chilli - finely chopped,1/3 cup Gram flour (besan) - (adjust as needed),Salt - to taste,1 teaspoon Ajwain (Carom seeds),1 Bay leaf (tej patta),1 Onion - chopped,2 Tomato - chopped,1 inch Ginger - peeled,5 cloves Garlic,2 Green Chillies,1/4 teaspoon Turmeric powder (Haldi),1/2 teaspoon Cumin powder (Jeera) -,1 tablespoon Coriander Powder (Dhania),Sugar - a pinch,Salt - to taste,Sunflower Oil - to cook,Coriander (Dhania) Leaves - a few sprigs",Vegetarian,https://www.archanaskitchen.com/lau-er-kofta-curry-recipe-bengali-style-doodhi-dumplings-in-tomato-based-gravy
6709,Ginger Garlic Chicken Recipe,"3 Chicken breasts - cut into 1 inch cubes,2 tablespoon Garlic - finely chopped,3 tablespoon Ginger - finely chopped,1 Onion - cut into cubes,2 Green Chilli - chopped,1/4 cup Spring Onion Greens,2 tablespoons Sprig Ginger Teriyaki Sauce -,1 tablespoon Schezwan sauce,1 tablespoon Sweet and Spicy Red Chilli Sauce (Tomato Chilli Sauce),1 teaspoon Soy sauce - soy sauce,1 teaspoon Chilli vinegar - chilli vinegar,Salt - to taste,1/2 teaspoon Black pepper powder -,1/2 teaspoon Honey,2 teaspoons Corn flour",Non Vegeterian,http://www.archanaskitchen.com/ginger-garlic-chicken-recipe
6710, Onion Raita Recipe,"1/2 cup yogurt, 1/4 cup water, 1 onion - cut thin and straight, 1 green chilli - finely chopped, 2 sprig green coriander - finely chopped, 2 sprig mint - finely chopped, salt - as per taste 1/2 teaspoon cumin powder",Vegetarian,https://www.archanaskitchen.com/onion-raita-recipe-pyaz-ka-raita-recipe-in-hindi
6711,Paneer Bhurji Varpas Recipe,"4 Tortillas,1 cup Paneer (Homemade Cottage Cheese) - grated,1 Onion - finely chopped,1 Tomato - finely chopped,1 Green Chilli - finely chopped,4 tablespoons Coriander (Dhania) Leaves - finely chopped,2 teaspoons Sunflower Oil,Salt - to taste",High Protein Vegetarian,http://www.archanaskitchen.com/paneer-burjee-wraps-recipe
6712,Whole Wheat Oats And Pesto Bread Recipe,"3/4 cup Whole Wheat Flour,1/3 cup Instant Oats (Oatmeal),3 tablespoons Homemade Basil Pesto,1 teaspoon Active dry yeast,2 tablespoons Extra Virgin Olive Oil,1 teaspoon Salt,1 teaspoon Garlic powder",Vegetarian,https://www.archanaskitchen.com/whole-wheat-oats-and-pesto-bread-recipe
6713,Grilled Aubergines with Tzatziki Sauce Recipe,"2 Brinjal (Baingan / Eggplant),1/4 Cup Extra Virgin Olive Oil - + more for brushing the eggplant,5 - 6 sprig Fresh Thyme leaves - fresh,1/4 cup Fresh Pomegranate Fruit Kernels,1 teaspoon Za'atar,1/4 teaspoon Sumac,Salt and Pepper - to taste,1 Cup Tzatziki,2 tablespoon Extra Virgin Olive Oil,Salt,2 - 3 sprig Fresh Thyme leaves - fresh",Vegetarian,https://www.archanaskitchen.com/grilled-aubergines-with-tzatziki-sauce-recipe
6714,Lemon Coriander Soup Recipe,"1 teaspoon Sunflower Oil,3 cloves Garlic - finely chopped,1/2 inch Ginger - finely chopped,1/3 cup Spring Onion (Bulb & Greens) - finely chopped,1/3 cup Coriander (Dhania) Leaves - finely chopped,1/3 cup Carrots (Gajjar) - finely chopped,3 cups Water,Salt - to taste,1 teaspoon Black pepper powder,1 tablespoon Corn flour,1 tablespoon Lemon juice - freshly squeezed",Vegetarian,https://www.archanaskitchen.com/lemon-coriander-soup-recipe
6715,Dry Jamun Recipe,"300 grams Khoya (Mawa) - crumbled,200 grams Paneer (Homemade Cottage Cheese) - grated,4 tablespoons Milk Powder,3/4 cup All Purpose Flour (Maida),1/4 teaspoon Cardamom Powder (Elaichi),1 tablespoon Sugar - powdered,1-1/2 cups Sugar,1/2 cup Water - to make sugar syrup,1/2 cup Dessicated Coconut,2 cups Ghee - for frying",Vegetarian,https://www.archanaskitchen.com/dry-jamun-recipe
6716,Whole Wheat Butter Cookies Recipe,"1 cup Whole Wheat Flour,1/3 cup Brown Sugar (Demerara Sugar),1/4 cup Decorative sugar (Cake/ Candy Sprinkles),1/2 teaspoon Cardamom Powder (Elaichi),1 pinch Baking powder,100 grams Butter - (adjust),50 gram Extra Virgin Olive Oil",Vegetarian,https://www.archanaskitchen.com/whole-wheat-butter-cookies-recipe
6717,"Broccoli, Paneer & Peanut Sandwich Recipe","4 Whole Wheat Brown Bread,1 Broccoli - one head,150 grams Paneer (Homemade Cottage Cheese) - cut into small cubes,4 tablespoons Roasted Peanuts (Moongphali) - pound,4 cloves Garlic - chopped,2 tablespoons Red Chilli sauce,1 teaspoon Black pepper powder,Salt - to taste,2 tablespoons Butter,1 teaspoon Sunflower Oil",High Protein Vegetarian,https://www.archanaskitchen.com/broccoli-paneer-peanut-sandwich-recipe
6718,Egg Butter Masala Recipe,"4 Whole Eggs,3 Tomatoes - finely chopped,2 Onions - finely chopped,6 cloves Garlic,1/4 inch Ginger,6 tablespoon Butter,1 Bay leaf (tej patta),1 teaspoon Red Chilli powder,1 tablespoon Garam masala powder,1 teaspoon Kasuri Methi (Dried Fenugreek Leaves),20 Cashew nuts,1 tablespoon Ginger Garlic Paste,Salt - to taste",Eggetarian,http://www.archanaskitchen.com/egg-butter-masala-recipe
6719,Carrot and Cucumber Thalipeeth Recipe,"1 cup Rice flour,1/2 cup Gram flour (besan),1/2 cup Whole Wheat Flour,1 Cucumber - grated,1 Carrot (Gajjar) - grated,2 sprig Dill leaves - chopped,1 tablespoon Red Chilli powder,1 teaspoon Turmeric powder (Haldi),Salt - to taste",No Onion No Garlic (Sattvic),https://www.archanaskitchen.com/carrot-and-cucumber-thalipeeth-recipe
6720,Maharashtrian Style Kelfulachi Bhaji Recipe - Banana Flower Stir Fry Recipe,"1 Banana flower (Vazhaipoo) - cleaned and chopped small,1/4 cup Green peas (Matar),2 Onion - chopped,1 teaspoon Mustard seeds,1 teaspoon Cumin seeds (Jeera),1 pinch Asafoetida (hing),4 Cloves (Laung) - chopped,1 tablespoon Jaggery,4 tablespoon Malwani masala,3 Kokum (Malabar Tamarind) - chopped finely,Salt - to taste",Vegetarian,https://www.archanaskitchen.com/maharashtrian-style-kelfulachi-bhaji-recipe-banana-floweret-stir-fry-recipe
6721,Vegetarian Mexican Chili for Tacos Recipe - Made from Horse Gram,"1 cup Horse Gram Dal (Kollu/ Kulith) - soaked for 4 hours,1 Onion - finely chopped,2 Stalk Celery - finely chopped,2 Pickled Jalapenos - finely chopped,3 cloves Garlic - finely chopped,1 Tomato - finely chopped,1/2 teaspoon Red Chilli powder,2 teaspoons Cumin powder (Jeera) - roasted,1 teaspoon Dried oregano,1 Bay leaf (tej patta),1/2 teaspoon Black pepper powder - adjustable,1 tablespoon Extra Virgin Olive Oil,Salt - to taste",Diabetic Friendly,http://www.archanaskitchen.com/vegetarian-mexican-chili-for-tacos-recipe-made-from-horse-gram
6722,Pahadi Chicken Curry Recipe,"500 grams Chicken - with bone,1/2 cup Curd (Dahi / Yogurt) - whisked,1/4 cup Milk,1 teaspoon Turmeric powder (Haldi),2 Cardamom (Elaichi) Pods/Seeds,1 Black cardamom (Badi Elaichi),2 sprig Coriander (Dhania) Leaves - chopped,Salt - to taste,Sunflower Oil,2 Onions - chopped,4 cloves Garlic - chopped,1 inch Ginger,2 tablespoon Coriander (Dhania) Seeds,1 inch Cinnamon Stick (Dalchini),2 Cloves (Laung),1 teaspoon Fennel seeds (Saunf),1 teaspoon Whole Black Peppercorns,1 Green Chilli - chopped",Non Vegeterian,http://www.archanaskitchen.com/pahadi-chicken-curry-recipe
6723,Crunchy ladyfinger and onion masala recipe,"250 grams Bhindi (Lady Finger/Okra) - sliced in small round shape,1-1/2 tablespoon Gram flour (besan),1-1/2 teaspoon Red Chilli powder,1 teaspoon Turmeric powder (Haldi),1-1/2 teaspoon Coriander Powder (Dhania),1/2 teaspoon Amchur (Dry Mango Powder),Salt - as required,Water - as required,Sunflower Oil - as required,1 teaspoon Cumin seeds (Jeera),1/2 teaspoon Mustard seeds,1/4 teaspoon Asafoetida (hing),1 tablespoon Ginger Garlic Paste,1 Green Chilli - finely chopped,2 Onions - finely chopped,Coriander (Dhania) Leaves - finely chopped",Vegetarian,http://www.archanaskitchen.com/kurkuri-bhindi-and-onion-masala-recipe
6724, Himachali Dry Raw Mango Chutney Recipe,"1 cup raw mango - cut into pieces, 1 cup peppermint - wash and chop, 1/2 cup green coriander - wash and chop, 2 green chillies - chopped, 1/2 tablespoon sugar, salt - water, as per taste - hot",Vegetarian,https://www.archanaskitchen.com/himachali-dry-raw-mango-chutney-recipe-in-hindi
6725,Sichuan Style Bird Eye Chili Sauce Recipe,"15 Thai Red chilli (Birds Eye Chilli),1 teaspoon Ginger - chopped,1 teaspoon Garlic - chopped,1 tablespoon Sugar,5 tablespoon Vinegar,1 teaspoon Salt,Sesame (Gingelly) Oil - for cooking",Non Vegeterian,https://www.archanaskitchen.com/sichuan-style-bird-eye-chili-sauce-recipe
6726,Beetroot And Celery Juice Recipe,"2 Beetroot - diced,1 Stalk Celery,1 inch Ginger,pinch Black Salt (Kala Namak) - to taste",Vegetarian,https://www.archanaskitchen.com/beetroot-and-celery-juice-recipe
6727,Nut Filled Chocolate Pastry Recipe,"1 Puff Pastry Sheet,1 Chocolate Bar,8 Cashew nuts - crushed,1 Whole Egg,Caster Sugar - as needed",Eggetarian,http://www.archanaskitchen.com/nut-filled-chocolate-pastry-recipe
6729,Cauliflower Moong Dal Recipe,"1 cup Yellow Moong Dal (Split),1 Cauliflower (gobi),1 teaspoon Turmeric powder (Haldi),3 Green Chillies,1 tablespoon Cumin powder (Jeera),1 Onion - chopped,Salt - to taste,2 Tomatoes,1 tablespoon Sunflower Oil - (adjust),1 teaspoon Ginger - minced,2 tablespoon Coriander (Dhania) Leaves,1 teaspoon Garam masala powder",High Protein Vegetarian,https://www.archanaskitchen.com/cauliflower-moong-dal-recipe
6730,Spanish Omelette Recipe (Tortilla Espanola),"5 Whole Eggs,1 Onion - sliced or diced,3 Potatoes (Aloo) - peeled and cut into bite sized pieces,1/2 teaspoon Whole Black Peppercorns - crushed,1/2 teaspoon Paprika powder - or red chilli powder (adjustable),1/4 cup Extra Virgin Olive Oil,Salt - to taste,2-3 Spring Onion Greens - or coriander leaves for garnishing",Eggetarian,https://www.archanaskitchen.com/spanish-omelette-recipe-tortilla-espanola
6731,Cantonese Style Vegetarian Chowmein Recipes,"1 packet Egg noodles,1 1/2 cups Bean Sprouts,1/2 cup Broccoli - cut into florets,1 Green Bell Pepper (Capsicum) - cut into diamonds,3 sprig Spring Onion (Bulb & Greens) - finely chopped,1 tablespoon Corn flour,2 tablespoons Soy sauce,2 tablespoons Red Chilli sauce,1/2 teaspoon Sesame (Gingelly) Oil,1/4 teaspoon Sugar,1 tablespoon Vinegar,Salt - to taste,Black pepper powder - for seasoning",Vegetarian,https://www.archanaskitchen.com/cantonese-style-vegetarian-chowmein-recipes
6732, Chettinad Style Paneer Kurma (Recipe In Hindi),"250 grams Paneer - Chopped chopped, 1/2 cup small onions - cut into four pieces, 1 tomato - chopped, 1 teaspoon mustard, 1 tablespoon red chili powder, salt - as per taste, oil - to cook, 2 Nuggets curry leaves, 2 tablespoons coriander seeds, 3 lavang, 1 inch cinnamon, 1 cardamom, 2 teaspoons whole pepper, 3 kalpasi leaves, 2 chakra flowers, 6 dry red chillies, 1 teaspoon poppy poppy seeds, 1 / 2 cups coconut - grated, 2 green chillies - sliced, 1 curry leaves, coriander - finely chopped",Vegetarian,https://www.archanaskitchen.com/chettinad-style-paneer-kurma-recipe-in-hindi
6733,Sicilian Watermelon Pudding Recipe With Cinnamon Twist  - Gelo Di Melone,"2 1/3 cups Watermelon - chopped into chunks,1/4 cup Corn flour,3/4 cup Sugar,1 teaspoon Vanilla Extract,1/4 inch Cinnamon Stick (Dalchini),1/2 teaspoon Cinnamon Powder (Dalchini) - to garnish,2 teaspoon Walnuts - chopped for garnish",Vegetarian,https://www.archanaskitchen.com/sicilian-watermelon-pudding-recipe-with-cinnamon-twist-gelo-di-melone
6734,Russian Pattice Recipe - Parsi Chicken Cutlet,"2 Potatoes (Aloo) - boiled and peeled,200 grams Chicken breasts,1/2 cup Cheese - grated,1/2 tablespoon Garlic - paste,1/2 tablespoon Ginger - paste,2 Green Chillies,2 sprig Coriander (Dhania) Leaves,1/3 cup Whole Wheat Bread crumbs,Salt - to taste,1 teaspoon Black pepper powder,1 teaspoon Garam masala powder,1 Whole Egg,1/4 cup Sooji (Semolina/ Rava),1/2 cup Whole Wheat Bread crumbs",Non Vegeterian,https://www.archanaskitchen.com/russian-pattice-recipe-parsi-chicken-cutlet
6735,Tomato pulao Recipe,"1 cup Basmati rice,3 Tomatoes - diced into large pieces,1 Onion - sliced,10 Mint Leaves (Pudina),1/2 teaspoon Cumin seeds (Jeera),1 Bay leaves (tej patta),1/4 teaspoon Turmeric powder (Haldi),1 teaspoon Sugar,1 teaspoon Lemon juice,2 tablespoon Sunflower Oil,1 tablespoon Ghee,1 tablespoon Coriander (Dhania) Seeds,2 teaspoons Poppy seeds,1 teaspoon Cumin seeds (Jeera),7 to 8 Whole Black Peppercorns,1 inch Cinnamon Stick (Dalchini),2 Cloves (Laung),2 Green Chillies,1-1/2 teaspoon Red Chilli powder,6 Garlic,1/2 Onion,1/2 inch Ginger",Vegetarian,https://www.archanaskitchen.com/tomato-pulav-recipe
6736,Filter Coffee Fudge Brownies Recipe,"1 cup Butter - at room temperature + more for greasing,4 Whole Eggs,1/4 cup Coffee Decoction,1 tablespoon Cocoa Powder,1 cup Brown Sugar (Demerara Sugar),1 teaspoon Vanilla Extract,350 grams Dark chocolate - (i used 70% cocoa),1/2 cup All Purpose Flour (Maida),1/2 cup Walnuts,1/2 cup Dark Chocolate Chips,1 cup Heavy whipping cream,1 1/4 cup Dark Chocolate Chips - or chopped chocolate,1 tablespoon Instant Coffee Powder - (like Nescaf̩)",Eggetarian,https://www.archanaskitchen.com/filter-coffee-fudge-brownies-recipe
6737,Peanut Butter And Flax Oats Bar With Chocolate Chip Recipe,"1 1/2 cup Instant Oats (Oatmeal),1/2 cup Peanut Butter,1/4 cup Honey,2 tablespoons Flax seeds - ground,1/4 cup Chocolate chips",Vegetarian,http://www.archanaskitchen.com/peanut-butter-and-flax-oats-bar-with-chocolate-chip-recipe
6739,Pirandai Oorugai Recipe - Pirandai Pickle Recipe,"1 cup Pirandai - cleaned,10 Dry Red Chillies,2 tablespoons Tamarind Paste,4 tablespoons Sesame (Gingelly) Oil,1 teaspoon Mustard seeds,1 teaspoon Methi Seeds (Fenugreek Seeds),Salt,1/2 teaspoon Asafoetida (hing)",Vegetarian,https://www.archanaskitchen.com/pirandai-oorugai-recipe-pirandai-pickle-recipe
6740,Surati Jowar Vada Recipe,"1 cup Jowar Flour (Sorghum),1/2 cup Gram flour (besan),1 inch Ginger - chopped,4 cloves Garlic - chopped,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 cup Curd (Dahi / Yogurt),Salt - to taste,3 teaspoon Sesame seeds (Til seeds),Sunflower Oil",Gluten Free,https://www.archanaskitchen.com/surati-jowar-vada-recipe
6741,Beetroot and Carrot Veg balls with saut̩ed leek Recipe,"1 Leek - thinly sliced,1 teaspoon Black sesame seeds,1 teaspoon Butter,2 Carrots (Gajjar) - pelled and grated,1 Beetroot - peeled and grated,50 grams Paneer (Homemade Cottage Cheese) - crumbled,1 inch Ginger - chopped,1 Onion - chopped,1 teaspoon Dried oregano,1 teaspoon Tarragon,1 teaspoon Rosemary,2 teaspoon Red Chilli flakes,1 teaspoon Honey,2 tablespoon Gram flour (besan),Salt - to taste,Sunflower Oil",Vegetarian,http://www.archanaskitchen.com/ginger-and-carrot-veg-balls-with-sauteed-leek-recipe
6743,Wheat Berry Salad With Cranberries & Carrots Recipe,"1 Orange - peel and remove the flesh from membrane,1/2 teaspoon Fresh Thyme leaves - chopped,1/2 teaspoon Rosemary,2 tablespoon Extra Virgin Olive Oil,1 tablespoon Red Wine Vinaigrette,Salt and Pepper - to taste,1/2 cup Wheat Berries/ Whole Wheat,1 = Carrot (Gajjar) - thinly sliced,1/4 cup Cranberries - dried,1/8 cup Walnuts - or pecans",Vegetarian,http://www.archanaskitchen.com/wheat-berry-salad-with-cranberries-recipe
6744,Chai Ka Masala Recipe - Homemade Spice Powder for Tea,"1/4 cup Cardamom (Elaichi) Pods/Seeds,1/4 cup Cloves (Laung),1/4 cup Dry ginger powder,1 tablespoon Whole Black Peppercorns,2 inch Cinnamon Stick (Dalchini),1 teaspoon Nutmeg powder",High Protein Non Vegetarian,http://www.archanaskitchen.com/chai-ka-masala-recipe-homemade-spice-powder-for-tea
6746,Restaurant Style Hara Bhara Kebab Recipe - Vegetarian Green Patties,"2 cups Spinach Leaves (Palak),1/4 cup Coriander (Dhania) Leaves - chopped,1 Potato (Aloo) - boiled,1 cup Green peas (Matar) - blanched,1 inch Ginger - grated,4 Green Chillies - (adjust),1/2 teaspoon Amchur (Dry Mango Powder) - (adjust),2-1/2 tablespoon Gram flour (besan),Sunflower Oil - to shallow fry,Chaat Masala Powder - as needed,Salt - to taste",High Protein Vegetarian,http://www.archanaskitchen.com/restaurant-style-hara-bhara-kebab-recipe-vegetarian-green-patties
6747,"Oats, Dates And Dry Fruits Ladoo Recipe","1/2 cup Dates - deseeded and chopped,1/4 cup Instant Oats (Oatmeal),1/4 cup Cashew nuts,1/4 cup Badam (Almond),1/4 cup Dessicated Coconut,Caster Sugar - to taste (optional),1/2 teaspoon Cardamom Powder (Elaichi),Ghee",Vegetarian,http://www.archanaskitchen.com/oats-dates-and-dry-fruits-ladoo-recipe
6748,Kashmiri Mutton Yakhni Recipe,"500 grams Mutton - on the bone,2 tablespoons Nutralite Classic Spread,4 Cardamom (Elaichi) Pods/Seeds,2 inch Cinnamon Stick (Dalchini),2 Bay leaf (tej patta),2 Dry Red Chillies,3 Cloves (Laung),2 teaspoons Fennel seeds (Saunf),Salt - to taste,1-1/2 cups Curd (Dahi / Yogurt),2 teaspoons Red Chilli powder,1 teaspoon Turmeric powder (Haldi),1 teaspoon Dry ginger powder,1 pinch Saffron strands,2 tablespoons Milk",Non Vegeterian,https://www.archanaskitchen.com/kashmiri-mutton-yakhni-recipe
6749,Banana Apple Mash Recipe,"1 Ripe Bananas - finely chopped,1/2 Apple - finely chopped without peel,1 pinch Cardamom Powder (Elaichi),1/2 pinch Cinnamon Powder (Dalchini),1-1/2 cup Milk,Honey - to taste,1 pinch Cardamom Powder (Elaichi),1/2 pinch Cinnamon Powder (Dalchini)",Vegetarian,https://www.archanaskitchen.com/banana-apple-mash-recipe
6750,Hawaiian Chicken Skewers Recipe,"2 cups Chicken breasts - cubed,1/3 cup Tomato Ketchup,1/4 cup Brown Sugar (Demerara Sugar),1/3 cup Soy sauce,1/3 cup White vinegar,1/4 cup Pineapple juice,Salt - as per your taste,1 tablespoon Sesame (Gingelly) Oil,6 cloves Garlic - minced,1 tablespoon Ginger - minced,3 tablespoons Whole Black Peppercorns - freshly ground,1 Red Bell pepper (Capsicum) - cubed,1 Yellow Bell Pepper (Capsicum) - cubed,1 Green Bell Pepper (Capsicum) - cubed,1 cup Pineapple - cubed",High Protein Non Vegetarian,http://www.archanaskitchen.com/hawaiian-chicken-skewers-recipe
6751,Maharashtrian Style Kala Chana Cooked In Koli Masala Recipe,"1-1/2 cup Kala Chana (Brown Chickpeas) - boiled,1 teaspoon Cumin seeds (Jeera),1 sprig Curry leaves,1 tablespoon Sunflower Oil,2 teaspoons Coriander (Dhania) Leaves - finely chopped for garnish,Salt - to taste,2 Onions - thinly sliced,4 tablespoons Fresh coconut - grated,1 teaspoon Cumin seeds (Jeera),3 sprig Coriander (Dhania) Leaves,2 Green Chillies,1 teaspoon Red Chilli powder,1/2 teaspoon Garam masala powder,1 teaspoon Koli masala,1/2 teaspoon Turmeric powder (Haldi),2 teaspoons Coriander Powder (Dhania),2 Kokum (Malabar Tamarind)",High Protein Vegetarian,https://www.archanaskitchen.com/kala-chana-cooked-in-koli-masala-recipe-maharashtrian-koli-style-kala-chana-masala
6752,South Indian Filter Coffee Recipe With Filter Coffee Powder,"1-1/2 tablespoons Filter Coffee Powder,1/2 cup Hot water,1/2 cup Milk,2 teaspoons Sugar - to taste",Vegetarian,http://www.archanaskitchen.com/south-indian-filter-coffee-recipe
6753,Jain Style Corn Palak Recipe,"1 cup Spinach Leaves (Palak) - packed,1/2 cup Sweet corn - boiled,Salt - to taste,1 tablespoon Sugar,1/2 tablespoon Kasuri Methi (Dried Fenugreek Leaves),1 teaspoon Lemon juice,1 tablespoon Garam masala powder,1/2 teaspoon Red Chilli powder,1/2 teaspoon Cumin powder (Jeera),Sunflower Oil - as required,2 Tomatoes,2 Green Chillies,8 to 10 Cashew nuts,Sunflower Oil - as required,1/2 teaspoon Cumin seeds (Jeera),Asafoetida (hing),1/2 teaspoon Red Chilli powder",Vegetarian,http://www.archanaskitchen.com/jain-style-corn-palak-recipe
